season,team,TEAM_ABBREVIATION,first_name,last_name,full_name,position,salary,MIN,FG_PCT,FG3_PCT,FT_PCT,REB,AST,TOV,STL,BLK,PTS,mp,raptor_offense,raptor_defense,raptor_total,war_total
2002,Dallas Mavericks,DAL,Raja,Bell,Raja Bell,Shooting Guard,612435,1174.108333,0.441,0.412,0.676,145,57,43,52,8,230,898,-2.119648343,-2.282290378,-4.401938721,-0.761883849
2003,Utah Jazz,UTA,Raja,Bell,Raja Bell,Shooting Guard,688679,2020.905,0.409,0.373,0.786,241,107,111,63,13,915,1478,-1.815710133,1.009396671,-0.806313462,1.487284288
2004,Utah Jazz,UTA,Raja,Bell,Raja Bell,Shooting Guard,1320000,1796.686667,0.454,0.403,0.747,201,91,79,44,8,772,2020,-0.288527104,-0.686889269,-0.975416374,1.845183767
2005,Phoenix Suns,PHX,Raja,Bell,Raja Bell,Shooting Guard,4250000,2958.893333,0.457,0.442,0.788,253,207,89,76,22,1162,1790,-0.12893346,-1.462803359,-1.591736819,1.062287592
2006,Phoenix Suns,PHX,Raja,Bell,Raja Bell,Shooting Guard,4500000,2917.371667,0.432,0.413,0.776,251,196,83,50,22,1143,3632,1.084521199,-0.203871567,0.880649631,6.75606931
2007,Phoenix Suns,PHX,Raja,Bell,Raja Bell,Shooting Guard,4750000,2646.243333,0.421,0.401,0.868,274,168,65,54,27,889,3355,1.151239438,0.463496333,1.614735771,7.487534298
2008,Charlotte Bobcats,TOT,Raja,Bell,Raja Bell,Shooting Guard,5000000,2315.38,0.437,0.421,0.853,243,142,86,50,8,799,2861,0.841623814,-0.141644201,0.699979613,5.064936479
2008,Charlotte Bobcats,CHA,Raja,Bell,Raja Bell,Shooting Guard,5000000,1602.968333,0.44,0.395,0.877,179,113,68,37,6,587,2861,0.841623814,-0.141644201,0.699979613,5.064936479
2008,Charlotte Bobcats,PHX,Raja,Bell,Raja Bell,Shooting Guard,5000000,712.4116667,0.429,0.468,0.762,64,29,18,13,2,212,2861,0.841623814,-0.141644201,0.699979613,5.064936479
2009,Golden State Warriors,TOT,Raja,Bell,Raja Bell,Shooting Guard,5250000,180.59,0.459,0.444,1,23,13,5,4,2,71,2315,-0.098849048,-0.29494046,-0.393789508,2.862770198
2009,Golden State Warriors,GSW,Raja,Bell,Raja Bell,Shooting Guard,5250000,23.14166667,0.667,1,0,2,3,0,0,0,11,2315,-0.098849048,-0.29494046,-0.393789508,2.862770198
2009,Golden State Warriors,CHA,Raja,Bell,Raja Bell,Shooting Guard,5250000,157.4483333,0.436,0.375,1,21,10,5,4,2,60,2315,-0.098849048,-0.29494046,-0.393789508,2.862770198
2010,Utah Jazz,UTA,Raja,Bell,Raja Bell,Shooting Guard,3000000,2097.13,0.409,0.352,0.892,176,118,63,56,14,541,180,1.323003732,-0.050900242,1.272103489,0.374090348
2011,Utah Jazz,UTA,Raja,Bell,Raja Bell,Shooting Guard,3240000,796.2266667,0.466,0.391,0.84,49,38,21,13,2,217,2097,-1.819492771,-2.077835951,-3.897328723,-1.22749577
2017,Atlanta Hawks,ATL,DeAndre',Bembry,DeAndre' Bembry,Shooting Guard and Small Forward,1567200,455.2166667,0.414,0.367,0.576,72,49,47,21,12,136,371,-3.753174443,-0.56425643,-4.317430872,-0.295089969
2017,Phoenix Suns,PHX,Dragan,Bender,Dragan Bender,Power Forward,4468800,2069.38,0.386,0.366,0.765,361,130,112,22,53,531,574,-2.549615982,-0.199609993,-2.749225975,0.000227654
2000,Indiana Pacers,IND,Jonathan,Bender,Jonathan Bender,Small Forward,2380680,572.18,0.355,0.268,0.735,74,32,42,7,28,193,151,-5.034472324,-1.120815643,-6.155287966,-0.257436825
2001,Indiana Pacers,IND,Jonathan,Bender,Jonathan Bender,Small Forward,2546760,1646.215,0.43,0.36,0.773,244,62,96,19,49,581,578,-5.207848664,-0.66854855,-5.876397215,-0.931775689
2002,Indiana Pacers,IND,Jonathan,Bender,Jonathan Bender,Small Forward,3226745,818.615,0.441,0.358,0.714,133,42,42,8,56,303,1692,-2.071099435,-1.243430416,-3.314529852,-0.488719717
2003,Indiana Pacers,IND,Jonathan,Bender,Jonathan Bender,Small Forward,5800000,269.0466667,0.472,0.409,0.83,40,9,33,5,11,148,853,-1.152667185,-0.356075141,-1.508742326,0.543603231
2004,Indiana Pacers,IND,Jonathan,Bender,Jonathan Bender,Small Forward,6525000,92.225,0.4,0.2,0.5,14,4,10,1,2,36,471,-0.831632608,-1.397687866,-2.229320474,0.134951945
2005,Indiana Pacers,IND,Jonathan,Bender,Jonathan Bender,Small Forward,7175000,20.68333333,0.8,0,1,4,2,0,0,1,10,93,-5.341277065,-1.46099037,-6.802267435,-0.193233409
2000,Chicago Bulls,CHI,Corey,Benjamin,Corey Benjamin,Shooting Guard and Point Guard,749160,856.49,0.381,0.259,0.675,100,69,63,28,16,307,862,-3.207411978,-0.820072473,-4.027484451,-0.569489536
2014,Minnesota Timberwolves,MIN,Anthony,Bennett,Anthony Bennett,Power Forward,5563920,893.825,0.421,0.304,0.641,216,48,36,27,16,298,663,-5.20069247,-2.382186811,-7.582879281,-1.647621533
2015,Minnesota Timberwolves,TOR,Anthony,Bennett,Anthony Bennett,Power Forward,3650000,84.24666667,0.296,0.214,0.9,23,0,4,5,0,28,894,-2.561891678,-3.625313269,-6.187204947,-1.569962416
2015,Toronto Raptors,TOR,Anthony,Bennett,Anthony Bennett,Power Forward,947276,84.24666667,0.296,0.214,0.9,23,0,4,5,0,28,894,-2.561891678,-3.625313269,-6.187204947,-1.569962416
2016,Brooklyn Nets,BKN,Anthony,Bennett,Anthony Bennett,Power Forward,1015696,264.15,0.413,0.271,0.722,78,12,12,5,3,115,84,-3.075845606,-7.213572128,-10.28941773,-0.325073784
2017,San Antonio Spurs,SAS,Davis,Bertans,Davis Bertans,Power Forward,1312611,1086.208333,0.44,0.373,0.816,153,74,36,26,28,456,920,1.198442468,0.425206859,1.623649327,2.071213244
2000,Indiana Pacers,IND,Travis,Best,Travis Best,Point Guard,3500000,2456.33,0.44,0.381,0.827,222,473,127,110,11,918,2154,1.622908821,-0.00620291,1.61670591,4.859483558
2001,Indiana Pacers,TOT,Travis,Best,Travis Best,Point Guard,3375000,1750.118333,0.44,0.356,0.897,151,324,99,89,7,581,2620,2.208364782,0.404932268,2.61329705,7.18866731
2001,Indiana Pacers,CHI,Travis,Best,Travis Best,Point Guard,3375000,792.6483333,0.441,0.32,0.922,81,149,40,32,1,279,2620,2.208364782,0.404932268,2.61329705,7.18866731
2001,Indiana Pacers,IND,Travis,Best,Travis Best,Point Guard,3375000,957.47,0.439,0.382,0.877,70,175,59,57,6,302,2620,2.208364782,0.404932268,2.61329705,7.18866731
2002,Miami Heat,MIA,Travis,Best,Travis Best,Point Guard,1400000,1804.585,0.396,0.33,0.854,147,255,106,44,7,603,1747,0.369046628,-0.792249348,-0.42320272,2.082169511
2003,Dallas Mavericks,DAL,Travis,Best,Travis Best,Point Guard,938679,762.1766667,0.372,0.15,0.87,68,112,33,31,4,171,1807,-1.384825845,-0.781536085,-2.166361929,0.538942529
2004,New Jersey Nets,NJN,Travis,Best,Travis Best,Point Guard,1000000,1457.118333,0.42,0.306,0.885,107,143,67,66,9,514,762,-1.929486346,-0.61158441,-2.541070756,0.081085738
2013,Houston Rockets,HOU,Patrick,Beverley,Patrick Beverley,Point Guard and Shooting Guard,788872,1750.7,0.414,0.361,0.814,196,151,66,77,23,573,913,1.900183149,1.499724589,3.399907737,2.894080962
2014,Houston Rockets,HOU,Patrick,Beverley,Patrick Beverley,Point Guard and Shooting Guard,915243,1726.678333,0.383,0.356,0.75,237,192,83,59,23,568,1953,1.754341084,1.719755991,3.474097076,6.135173144
2015,Houston Rockets,HOU,Patrick,Beverley,Patrick Beverley,Point Guard and Shooting Guard,6500000,2040.648333,0.434,0.4,0.682,250,239,91,94,26,700,1727,0.19899586,0.986318211,1.185314071,3.468301937
2016,Houston Rockets,HOU,Patrick,Beverley,Patrick Beverley,Point Guard and Shooting Guard,6000000,2057.963333,0.42,0.382,0.768,393,281,100,99,25,639,2170,1.451014234,1.834241921,3.285256155,6.680682721
2017,LA Clippers,LAC,Patrick,Beverley,Patrick Beverley,Point Guard and Shooting Guard,5513514,333.5483333,0.403,0.4,0.824,45,32,25,19,5,134,2383,1.265996172,2.309136873,3.575133045,7.724218498
2000,Vancouver Grizzlies,VAN,Mike,Bibby,Mike Bibby,Point Guard,3308160,3190.425,0.454,0.379,0.761,304,685,248,107,12,1301,3155,2.328621078,-0.827293692,1.501327386,6.810468275
2001,Sacramento Kings,SAC,Mike,Bibby,Mike Bibby,Point Guard,4174893,2657.33,0.453,0.37,0.803,222,403,134,87,15,1098,3190,2.505724274,-1.345189892,1.160534382,6.327821566
2002,Sacramento Kings,SAC,Mike,Bibby,Mike Bibby,Point Guard,8500000,1834.801667,0.47,0.409,0.861,147,285,127,72,8,875,3320,1.152465667,-0.582302837,0.57016283,5.662414982
2003,Sacramento Kings,SAC,Mike,Bibby,Mike Bibby,Point Guard,9500000,2982.378333,0.45,0.392,0.815,277,444,175,112,18,1506,2239,2.38803941,-0.625492122,1.762547287,5.161981106
2004,Sacramento Kings,SAC,Mike,Bibby,Mike Bibby,Point Guard,10500000,3090.711667,0.443,0.36,0.775,332,541,203,124,30,1571,3477,3.695033309,-1.155758282,2.539275027,9.389776985
2005,Sacramento Kings,SAC,Mike,Bibby,Mike Bibby,Point Guard,11500000,3166.766667,0.432,0.386,0.849,240,444,199,82,10,1728,3284,3.496011327,-0.157417415,3.338593913,10.18171416
2006,Sacramento Kings,SAC,Mike,Bibby,Mike Bibby,Point Guard,12500000,2783.866667,0.404,0.36,0.83,263,388,197,88,6,1403,3422,2.590820842,-1.624138745,0.966682096,6.449737473
2007,Atlanta Hawks,TOT,Mike,Bibby,Mike Bibby,Point Guard,13500000,1573.245,0.411,0.375,0.78,160,290,119,54,4,667,2784,1.688872682,-0.482027332,1.20684535,5.610372255
2007,Atlanta Hawks,ATL,Mike,Bibby,Mike Bibby,Point Guard,13500000,1100.275,0.414,0.369,0.797,104,215,81,35,2,464,2784,1.688872682,-0.482027332,1.20684535,5.610372255
2007,Atlanta Hawks,SAC,Mike,Bibby,Mike Bibby,Point Guard,13500000,472.97,0.406,0.393,0.742,56,75,38,19,2,203,2784,1.688872682,-0.482027332,1.20684535,5.610372255
2008,Atlanta Hawks,ATL,Mike,Bibby,Mike Bibby,Point Guard,14983603,2739.855,0.435,0.39,0.789,278,392,128,98,11,1176,1825,1.020562009,-2.470277678,-1.449715669,1.22987911
2009,Atlanta Hawks,ATL,Mike,Bibby,Mike Bibby,Point Guard,6217617,2194.543333,0.416,0.389,0.861,184,310,90,67,3,730,3130,2.155119049,-1.156726552,0.998392497,5.969257879
2010,Washington Wizards,TOT,Mike,Bibby,Mike Bibby,Point Guard,5564767,2284.415,0.431,0.44,0.629,195,265,101,50,9,688,2487,0.879254564,-0.217582061,0.661672503,4.337286841
2010,Washington Wizards,MIA,Mike,Bibby,Mike Bibby,Point Guard,5564767,581.57,0.437,0.455,0.625,49,55,32,11,3,160,2487,0.879254564,-0.217582061,0.661672503,4.337286841
2010,Washington Wizards,WAS,Mike,Bibby,Mike Bibby,Point Guard,5564767,29.35166667,0.111,0,0,3,8,1,1,0,2,2487,0.879254564,-0.217582061,0.661672503,4.337286841
2010,Washington Wizards,ATL,Mike,Bibby,Mike Bibby,Point Guard,5564767,1673.493333,0.435,0.441,0.63,143,202,68,38,6,526,2487,0.879254564,-0.217582061,0.661672503,4.337286841
2011,New York Knicks,NYK,Mike,Bibby,Mike Bibby,Point Guard,1352181,556.8716667,0.282,0.318,0.75,59,80,20,21,3,103,2700,-0.116633871,-1.547877625,-1.664511496,1.508214047
2005,Golden State Warriors,GSW,Andris,Biedrins,Andris Biedrins,Center,1857360,1000.325,0.638,0,0.306,283,24,34,23,47,258,384,-0.546006422,0.796915874,0.250909452,0.594619005
2006,Golden State Warriors,GSW,Andris,Biedrins,Andris Biedrins,Center,1986960,2382.1,0.599,0,0.521,762,88,119,67,136,783,1000,-0.718186659,0.810396236,0.092209577,1.459217408
2007,Golden State Warriors,GSW,Andris,Biedrins,Andris Biedrins,Center,2636696,2078.345,0.626,0,0.62,744,75,85,56,94,796,2649,-1.38278568,2.159595937,0.776810258,4.764542113
2008,Golden State Warriors,GSW,Andris,Biedrins,Andris Biedrins,Center,9000000,1863.043333,0.578,0,0.551,693,121,110,63,96,735,2078,0.641832271,0.599358694,1.241190966,4.218299614
2009,Golden State Warriors,GSW,Andris,Biedrins,Andris Biedrins,Center,9000000,762.945,0.591,0,0.16,259,57,32,20,44,166,1863,-0.541793272,1.552124099,1.010330827,3.568481797
2010,Golden State Warriors,GSW,Andris,Biedrins,Andris Biedrins,Center,9000000,1397.09,0.534,0,0.323,426,60,57,52,52,294,763,-2.856254143,0.993470419,-1.862783725,0.345783916
2011,Golden State Warriors,GSW,Andris,Biedrins,Andris Biedrins,Center,9000000,738.62,0.609,0,0.111,176,16,14,23,45,79,1397,-3.482100235,-0.091257744,-3.573357979,-0.587261767
2012,Golden State Warriors,GSW,Andris,Biedrins,Andris Biedrins,Center,9000000,495.2166667,0.476,0,0.308,153,14,14,15,42,24,739,-3.708432853,1.945425391,-1.763007462,0.374445189
2013,Utah Jazz,UTA,Andris,Biedrins,Andris Biedrins,Center,9000000,44.58333333,1,0,0.167,17,0,2,0,0,3,512,-4.967706447,2.538294846,-2.429411601,0.084487903
2000,Minnesota Timberwolves,MIN,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,2250000,1793.311667,0.422,0.376,0.842,158,260,111,51,11,713,305,-0.263335775,-1.622358779,-1.885694554,0.135516618
2001,Minnesota Timberwolves,MIN,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,2475000,2355.935,0.423,0.394,0.885,226,450,138,66,17,1027,1816,1.557901895,-1.795912935,-0.23801104,2.324999617
2002,Detroit Pistons,DET,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,4546000,2330.205,0.421,0.392,0.878,273,287,134,63,15,1199,2489,3.784419153,-1.204827673,2.57959148,6.768300709
2003,Detroit Pistons,DET,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,5000600,2772.296667,0.394,0.388,0.878,276,446,189,84,8,1318,2812,4.236427071,-0.540234795,3.696192275,9.27137726
2004,Detroit Pistons,DET,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,5455200,2873.86,0.442,0.426,0.898,271,464,180,81,9,1316,3639,3.526969671,0.303617358,3.830587029,12.30001098
2005,Detroit Pistons,DET,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,5909800,2924.556667,0.418,0.433,0.894,252,699,170,71,8,1495,3851,3.830071533,0.249725932,4.079797464,13.52072652
2006,Detroit Pistons,DET,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,6364400,2533.468333,0.427,0.345,0.883,237,502,140,84,17,1191,3630,6.536574306,-0.950099502,5.586474804,15.38496229
2007,Detroit Pistons,DET,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,10000000,2522.211667,0.448,0.401,0.918,212,529,160,101,17,1324,3182,5.703849022,-0.346499889,5.357349133,13.19351554
2008,Denver Nuggets,TOT,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,11050000,2788.465,0.418,0.408,0.913,239,506,177,93,18,1400,3002,6.93828077,0.268730039,7.207010809,15.21849223
2008,Denver Nuggets,DEN,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,11050000,2718.598333,0.42,0.41,0.913,229,491,173,90,17,1375,3002,6.93828077,0.268730039,7.207010809,15.21849223
2008,Denver Nuggets,DET,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,11050000,69.86666667,0.333,0.286,0.9,10,15,4,3,1,25,3002,6.93828077,0.268730039,7.207010809,15.21849223
2009,Denver Nuggets,DEN,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,12100000,2489.596667,0.418,0.386,0.91,228,409,177,82,9,1427,3408,5.092921311,-1.640615163,3.452306148,10.93182203
2010,New York Knicks,TOT,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,13150000,2310.143333,0.427,0.402,0.916,190,387,177,71,14,1208,2697,4.386367115,-1.366583976,3.01978314,7.941878552
2010,New York Knicks,NYK,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,13150000,663.9366667,0.403,0.328,0.902,65,116,48,19,2,368,2697,4.386367115,-1.366583976,3.01978314,7.941878552
2010,New York Knicks,DEN,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,13150000,1646.206667,0.438,0.441,0.923,125,271,129,52,12,840,2697,4.386367115,-1.366583976,3.01978314,7.941878552
2011,New York Knicks,LAC,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,12199968,606.6116667,0.364,0.384,0.895,50,80,38,9,3,299,2345,3.636935706,-1.762204419,1.874731287,5.580412025
2011,LA Clippers,LAC,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,2000032,606.6116667,0.364,0.384,0.895,50,80,38,9,3,299,2345,3.636935706,-1.762204419,1.874731287,5.580412025
2012,LA Clippers,LAC,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,4000000,418.3,0.402,0.367,0.938,32,49,26,12,1,184,607,2.389685232,-1.232109325,1.157575908,1.210585408
2013,Detroit Pistons,DET,Chauncey,Billups,Chauncey Billups,Point Guard and Shooting Guard,2500000,309.47,0.304,0.292,0.833,28,42,25,8,1,72,533,1.254639653,-2.495307991,-1.240668338,0.391688915
2012,Charlotte Bobcats,CHA,Bismack,Biyombo,Bismack Biyombo,Center,3007920,2186.201667,0.451,0,0.521,582,35,82,28,143,386,1455,-5.47389101,0.112999645,-5.360891365,-1.931731989
2013,Charlotte Bobcats,CHA,Bismack,Biyombo,Bismack Biyombo,Center,3049920,1072.456667,0.611,0,0.517,366,8,40,7,86,222,2186,-3.714714836,-0.753870374,-4.46858521,-1.903784801
2014,Charlotte Hornets,CHA,Bismack,Biyombo,Bismack Biyombo,Center,3873398,1243.101667,0.543,0,0.583,407,16,52,18,99,304,1120,-3.519869307,1.212327557,-2.307541749,0.253612263
2015,Toronto Raptors,TOR,Bismack,Biyombo,Bismack Biyombo,Center,3000000,1807.843333,0.542,0,0.628,655,29,71,19,133,454,1243,-2.456140088,0.269701998,-2.186438091,0.355397052
2016,Orlando Magic,ORL,Bismack,Biyombo,Bismack Biyombo,Center,17000000,1793.415,0.528,0,0.534,567,74,95,25,91,483,2314,-2.109514968,2.761882283,0.652367315,4.0772905
2017,Orlando Magic,ORL,Bismack,Biyombo,Bismack Biyombo,Center,17000000,1494.89,0.52,0,0.65,468,66,84,21,95,468,1793,-4.011511672,-0.575611862,-4.587123534,-1.660916992
2016,Minnesota Timberwolves,MIN,Nemanja,Bjelica,Nemanja Bjelica,Power Forward,3800000,1189.645,0.424,0.316,0.738,244,79,59,40,20,403,1075,0.218193758,-0.908246301,-0.690052544,1.128251343
2017,Minnesota Timberwolves,MIN,Nemanja,Bjelica,Nemanja Bjelica,Power Forward,3949999,1370.958333,0.461,0.415,0.8,274,86,52,50,16,454,1190,-0.763333627,1.867284963,1.103951336,2.344086552
2015,Los Angeles Lakers,LAL,Tarik,Black,Tarik Black,Center,845059,495.59,0.548,0,0.422,157,16,22,14,18,133,1196,-1.415111482,-1.243786914,-2.658898396,0.060868952
2016,Los Angeles Lakers,LAL,Tarik,Black,Tarik Black,Center,6191000,1090.898333,0.51,0.5,0.752,343,39,58,29,44,383,496,-2.852703953,3.640074762,0.787370809,0.893558402
2017,Houston Rockets,HOU,Tarik,Black,Tarik Black,Center,3290000,536.5,0.591,0.091,0.46,163,13,35,21,30,180,1091,-1.101728534,2.36947127,1.267742737,2.23936778
2010,San Antonio Spurs,SAS,DeJuan,Blair,DeJuan Blair,Center and Power Forward,918000,1733.523333,0.501,0,0.657,565,77,113,95,42,674,1585,-0.17498582,0.802977891,0.627992071,2.7622418
2011,San Antonio Spurs,SAS,DeJuan,Blair,DeJuan Blair,Center and Power Forward,986000,1363.236667,0.534,0,0.613,351,78,92,59,12,611,1784,-0.847430061,0.949976487,0.102546426,2.593588915
2012,San Antonio Spurs,SAS,DeJuan,Blair,DeJuan Blair,Center and Power Forward,1054000,850.9883333,0.524,0,0.629,230,45,49,37,10,328,1439,0.102768117,-0.362098779,-0.259330661,1.841530462
2013,Dallas Mavericks,DAL,DeJuan,Blair,DeJuan Blair,Center and Power Forward,947907,1213.823333,0.534,0,0.636,368,70,77,60,21,497,927,-1.632721717,1.311511434,-0.321210283,1.197726797
2014,Washington Wizards,WAS,DeJuan,Blair,DeJuan Blair,Center and Power Forward,2000000,180.3683333,0.456,0,0.667,56,3,13,7,1,56,1295,-1.143744439,0.563280347,-0.580464092,1.488489123
2015,Phoenix Suns,WAS,DeJuan,Blair,DeJuan Blair,Center and Power Forward,2000000,218.07,0.412,0,0.385,57,11,15,8,2,61,180,-5.960182425,-4.160610791,-10.12079322,-0.688274815
2004,Washington Wizards,WAS,Steve,Blake,Steve Blake,Point Guard,620046,647.8133333,0.328,0.387,0.805,71,69,39,13,0,191,1392,-0.704596685,-0.96489226,-1.669488944,0.769099997
2005,Portland Trail Blazers,POR,Steve,Blake,Steve Blake,Point Guard,1000000,1781.218333,0.438,0.413,0.791,146,306,83,42,5,560,665,-2.244624613,-2.101809803,-4.346434416,-0.54290215
2006,Denver Nuggets,TOT,Steve,Blake,Steve Blake,Point Guard,1330000,2224.321667,0.411,0.322,0.672,169,408,129,61,8,528,1781,2.042336227,-2.868329032,-0.825992805,1.737405543
2006,Denver Nuggets,DEN,Steve,Blake,Steve Blake,Point Guard,1330000,1641.523333,0.432,0.343,0.727,124,324,101,51,5,408,1781,2.042336227,-2.868329032,-0.825992805,1.737405543
2006,Denver Nuggets,MIL,Steve,Blake,Steve Blake,Point Guard,1330000,582.7983333,0.349,0.279,0.55,45,84,28,10,3,120,1781,2.042336227,-2.868329032,-0.825992805,1.737405543
2007,Portland Trail Blazers,POR,Steve,Blake,Steve Blake,Point Guard,4250000,2424.29,0.408,0.406,0.766,195,413,113,55,4,692,2405,-0.281063408,-1.697461965,-1.978525373,0.908094318
2008,Portland Trail Blazers,POR,Steve,Blake,Steve Blake,Point Guard,4250000,2188.028333,0.428,0.427,0.84,173,348,108,69,4,757,2424,1.416922975,-0.365100358,1.051822617,4.67888727
2009,LA Clippers,TOT,Steve,Blake,Steve Blake,Point Guard,4930000,2158.79,0.416,0.395,0.75,187,380,128,58,6,586,2419,2.612236808,-0.57885144,2.033385367,5.903716362
2009,LA Clippers,LAC,Steve,Blake,Steve Blake,Point Guard,4930000,762.295,0.443,0.437,0.75,69,177,63,21,4,198,2419,2.612236808,-0.57885144,2.033385367,5.903716362
2009,LA Clippers,POR,Steve,Blake,Steve Blake,Point Guard,4930000,1396.495,0.403,0.377,0.75,118,203,65,37,2,388,2419,2.612236808,-0.57885144,2.033385367,5.903716362
2010,Los Angeles Lakers,LAL,Steve,Blake,Steve Blake,Point Guard,4000000,1581.241667,0.359,0.378,0.867,156,170,73,40,3,319,2159,0.335779311,-1.003095653,-0.667316342,2.333877
2011,Los Angeles Lakers,LAL,Steve,Blake,Steve Blake,Point Guard,4000000,1236.991667,0.377,0.335,0.778,85,175,72,39,2,276,1726,-1.898587049,-0.802442174,-2.701029223,0.054523888
2012,Los Angeles Lakers,LAL,Steve,Blake,Steve Blake,Point Guard,4000000,1174.763333,0.422,0.421,0.771,132,173,62,34,6,327,1543,-1.024098742,-1.229892637,-2.253991379,0.399555964
2013,Los Angeles Lakers,TOT,Steve,Blake,Steve Blake,Point Guard,4000000,1498.168333,0.377,0.376,0.767,159,307,102,54,8,378,1250,0.049101781,-0.494743259,-0.445641478,1.475123995
